        20	2020-07-29 16:00:50	A2NC191460155	0	1	0
         8	2020-07-29 16:30:45	A2NC191460155	0	1	0
        10	2020-07-29 16:45:02	A2NC191460155	0	1	0
         9	2020-07-29 16:53:56	A2NC191460155	0	1	0
        14	2020-07-29 17:05:07	A2NC191460155	0	1	0
        12	2020-07-29 17:39:18	A2NC191460155	0	1	0
        18	2020-07-29 17:41:56	A2NC191460155	0	1	0
        11	2020-07-29 17:42:47	A2NC191460155	0	1	0
         5	2020-07-29 18:24:30	A2NC191460155	0	1	0
        19	2020-07-29 18:38:27	A2NC191460155	0	1	0
         3	2020-07-30 05:52:46	A2NC191460155	0	1	0
        16	2020-07-30 05:54:03	A2NC191460155	0	1	0
         4	2020-07-30 06:13:12	A2NC191460155	0	1	0
        13	2020-07-30 06:44:03	A2NC191460155	0	1	0
         6	2020-07-30 07:00:44	A2NC191460155	0	1	0
        22	2020-07-30 07:10:33	A2NC191460155	0	1	0
         8	2020-07-30 07:24:38	A2NC191460155	0	1	0
        12	2020-07-30 07:32:13	A2NC191460155	0	1	0
        14	2020-07-30 07:53:56	A2NC191460155	0	1	0
         9	2020-07-30 07:57:43	A2NC191460155	0	1	0
        18	2020-07-30 08:35:35	A2NC191460155	0	1	0
        10	2020-07-30 08:39:57	A2NC191460155	0	1	0
        11	2020-07-30 08:43:18	A2NC191460155	0	1	0
        20	2020-07-30 08:56:51	A2NC191460155	0	1	0
        22	2020-07-30 10:49:01	A2NC191460155	0	1	0
         9	2020-07-30 11:04:33	A2NC191460155	0	1	0
        22	2020-07-30 11:19:31	A2NC191460155	0	1	0
         6	2020-07-30 11:31:03	A2NC191460155	0	1	0
        18	2020-07-30 11:59:23	A2NC191460155	0	1	0
         9	2020-07-30 12:06:05	A2NC191460155	0	1	0
         8	2020-07-30 12:10:33	A2NC191460155	0	1	0
         6	2020-07-30 12:32:57	A2NC191460155	0	1	0
        20	2020-07-30 12:39:17	A2NC191460155	0	1	0
        10	2020-07-30 12:39:53	A2NC191460155	0	1	0
        18	2020-07-30 13:00:57	A2NC191460155	0	1	0
        11	2020-07-30 13:05:35	A2NC191460155	0	1	0
        14	2020-07-30 13:06:19	A2NC191460155	0	1	0
         8	2020-07-30 13:08:12	A2NC191460155	0	1	0
        10	2020-07-30 13:38:31	A2NC191460155	0	1	0
        16	2020-07-30 13:57:34	A2NC191460155	0	1	0
